Time,Zeroed
442.8,-0.3
443,-0.3
443.2,-0.2
443.4,-0.2
443.6,-0.5
443.8,-0.35
444,-0.25
444.2,-0.2
444.4,-0.35
444.6,-0.3
444.8,-0.2
445,-0.35
445.2,-0.35
445.4,-0.3
445.6,-0.3
445.8,-0.25
446,-0.35
446.2,-0.25
446.4,-0.35
446.6,-0.4
446.8,-0.25
447,-0.3
447.2,-0.35
447.4,-0.35
447.6,-0.2
447.8,-0.05
448,-0.1
448.2,-0.2
448.4,-0.4
448.6,-0.3
448.8,-0.2
449,-0.5
449.2,-0.25
449.4,-0.2
449.6,-0.45
449.8,-0.45
450,-0.1
450.2,-0.35
450.4,-0.5
450.6,-0.05
450.8,-0.35
451,-0.2
451.2,-0.35
451.4,-0.35
451.6,-0.2
451.8,-0.25
452,-0.35
452.2,-0.15
452.4,-0.2
452.6,-0.25
452.8,-0.25
453,-0.25
453.2,-0.05
453.4,-0.55
453.6,-0.3
453.8,-0.25
454,-0.3
454.2,-0.15
454.4,-0.15
454.6,-0.5
454.8,-0.4
455,-0.1
455.2,-0.2
455.4,-0.45
455.6,-0.05
455.8,-0.35
456,-0.25
456.2,-0.2
456.4,-0.2
456.6,-0.1
456.8,-0.15
457,-0.3
457.2,-0.3
457.4,-0.25
457.6,-0.1
457.8,-0.3
458,0
458.2,-0.4
458.4,-0.3
458.6,-0.35
458.8,-0.05
459,-0.15
459.2,-0.5
459.4,-0.1
459.6,-0.4
459.8,-0.5
460,-0.3
460.2,-0.25
460.4,-0.25
460.6,-0.3
460.8,-0.1
461,-0.15
461.2,-0.35
461.4,-0.25
461.6,-0.1
461.8,-0.35
462,-0.2
462.2,-0.3
462.4,-0.1
462.6,-0.35
462.8,-0.4
463,-0.3
463.2,-0.2
463.4,-0.25
463.6,-0.2
463.8,-0.3
464,-0.3
464.2,-0.3
464.4,-0.4
464.6,-0.4
464.8,-0.15
465,-0.4
465.2,-0.35
465.4,-0.6
465.6,-0.2
465.8,-0.3
466,-0.1
466.2,-0.2
466.4,-0.3
466.6,-0.25
466.8,-0.05
467,-0.15
467.2,-0.3
467.4,-0.4
467.6,-0.25
467.8,-0.3
468,-0.35
468.2,-0.25
468.4,-0.25
468.6,-0.3
468.8,-0.1
469,-0.2
469.2,0
469.4,-0.3
469.6,-0.2
469.8,-0.05
470,-0.3
470.2,-0.15
470.4,0
470.6,-0.3
470.8,-0.4
471,-0.25
471.2,-0.3
471.4,-0.05
471.6,-0.35
471.8,-0.55
472,-0.45
472.2,-0.3
472.4,-0.35
472.6,-0.3
472.8,-0.5
473,-0.25
473.2,0.05
473.4,-0.2
473.6,-0.1
473.8,-0.2
474,-0.15
474.2,-0.25
474.4,-0.25
474.6,-0.45
474.8,-0.2
475,-0.3
475.2,-0.25
475.4,-0.4
475.6,-0.4
475.8,-0.15
476,-0.3
476.2,-0.25
476.4,-0.35
476.6,-0.15
476.8,-0.35
477,-0.25
477.2,-0.25
477.4,-0.25
477.6,-0.1
477.8,-0.2
478,-0.35
478.2,-0.1
478.4,-0.35
478.6,-0.2
478.8,-0.3
479,-0.25
479.2,-0.05
479.4,-0.15
479.6,-0.45
479.8,-0.45
480,-0.25
480.2,-0.2
480.4,-0.35
480.6,-0.45
480.8,-0.2
481,-0.4
481.2,-0.35
481.4,-0.25
481.6,-0.2
481.8,-0.15
482,-0.2
482.2,-0.1
482.4,-0.2
482.6,-0.45
482.8,-0.2
483,-0.25
483.2,-0.25
483.4,-0.1
483.6,-0.4
483.8,-0.25
484,-0.45
484.2,-0.3
484.4,-0.25
484.6,-0.35
484.8,-0.3
485,-0.4
485.2,-0.2
485.4,-0.25
485.6,-0.15
485.8,-0.4
486,-0.25
486.2,-0.35
486.4,-0.45
486.6,-0.6
486.8,-0.1
487,0
487.2,-0.45
487.4,-0.05
487.6,-0.15
487.8,-0.3
488,-0.3
488.2,-0.25
488.4,-0.25
488.6,-0.35
488.8,-0.2
489,-0.3
489.2,-0.25
489.4,-0.25
489.6,-0.25
489.8,-0.4
490,-0.2
490.2,-0.1
490.4,-0.35
490.6,-0.25
490.8,-0.15
491,-0.4
491.2,-0.25
491.4,-0.15
491.6,-0.2
491.8,-0.25
492,-0.15
492.2,-0.25
492.4,-0.25
492.6,-0.35
492.8,-0.15
493,-0.4
493.2,-0.2
493.4,-0.2
493.6,-0.1
493.8,-0.1
494,-0.25
494.2,-0.3
494.4,-0.2
494.6,-0.4
494.8,-0.25
495,-0.25
495.2,-0.25
495.4,-0.3
495.6,-0.5
495.8,-0.15
496,-0.35
496.2,-0.3
496.4,-0.05
496.6,-0.05
496.8,-0.25
497,-0.2
497.2,-0.25
497.4,-0.5
497.6,-0.45
497.8,-0.2
498,-0.35
498.2,-0.15
498.4,-0.2
498.6,-0.25
498.8,-0.3
499,-0.3
499.2,-0.05
499.4,-0.15
499.6,-0.5
499.8,-0.25
500,-0.1
500.2,-0.25
500.4,-0.2
500.6,-0.4
500.8,-0.25
501,0
501.2,-0.25
501.4,-0.2
501.6,0
501.8,-0.25
502,-0.15
502.2,-0.1
502.4,-0.25
502.6,-0.25
502.8,-0.15
503,-0.15
503.2,-0.5
503.4,-0.15
503.6,-0.45
503.8,-0.35
504,-0.1
504.2,-0.35
504.4,-0.25
504.6,-0.55
504.8,-0.3
505,-0.4
505.2,-0.15
505.4,-0.05
505.6,-0.4
505.8,-0.05
506,-0.2
506.2,-0.2
506.4,-0.3
506.6,-0.3
506.8,-0.25
507,-0.3
507.2,0
507.4,-0.2
507.6,-0.2
507.8,-0.45
508,-0.35
508.2,-0.35
508.4,-0.1
508.6,-0.5
508.8,-0.35
509,-0.3
509.2,-0.3
509.4,-0.45
509.6,-0.2
509.8,-0.4
510,-0.1
510.2,-0.15
510.4,-0.3
510.6,-0.25
510.8,-0.2
511,-0.35
511.2,-0.1
511.4,-0.4
511.6,-0.35
511.8,-0.4
512,-0.25
512.2,-0.25
512.4,-0.15
512.6,-0.15
512.8,-0.45
513,-0.2
513.2,-0.25
513.4,-0.2
513.6,-0.4
513.8,-0.45
514,-0.45
514.2,-0.35
514.4,-0.15
514.6,-0.1
514.8,-0.4
515,-0.2
515.2,-0.35
515.4,-0.2
515.6,-0.25
515.8,-0.4
516,-0.35
516.2,-0.2
516.4,-0.1
516.6,-0.25
516.8,-0.35
517,-0.35
517.2,-0.4
517.4,-0.5
517.6,-0.55
517.8,-0.15
518,-0.25
518.2,-0.4
518.4,-0.4
518.6,-0.3
518.8,-0.45
519,-0.1
519.2,-0.45
519.4,-0.3
519.6,-0.25
519.8,-0.35
520,-0.3
520.2,-0.15
520.4,-0.25
520.6,-0.1
520.8,-0.3
521,-0.2
521.2,-0.3
521.4,-0.2
521.6,-0.15
521.8,-0.4
522,-0.15
522.2,-0.35
522.4,-0.35
522.6,-0.15
522.8,-0.3
523,-0.2
523.2,-0.2
523.4,0
523.6,-0.4
523.8,-0.35
524,-0.25
524.2,-0.4
524.4,-0.05
524.6,-0.25
524.8,-0.25
525,-0.45
525.2,-0.25
525.4,-0.35
525.6,-0.5
525.8,-0.3
526,-0.15
526.2,-0.25
526.4,-0.25
526.6,-0.3
526.8,-0.1
527,-0.3
527.2,-0.25
527.4,-0.25
527.6,-0.25
527.8,-0.15
528,-0.05
528.2,-0.45
528.4,-0.25
528.6,-0.35
528.8,-0.3
529,-0.2
529.2,-0.2
529.4,-0.3
529.6,-0.15
529.8,-0.25
530,-0.3
530.2,-0.15
530.4,-0.05
530.6,-0.25
530.8,-0.15
531,-0.25
531.2,-0.35
531.4,-0.05
531.6,-0.3
531.8,-0.3
532,-0.4
532.2,-0.1
532.4,-0.35
532.6,-0.4
532.8,-0.25
533,-0.35
533.2,-0.3
533.4,-0.35
533.6,0
533.8,-0.3
534,0.1
534.2,-0.45
534.4,-0.4
534.6,-0.25
534.8,-0.35
535,-0.35
535.2,-0.45
535.4,-0.35
535.6,-0.1
535.8,-0.25
536,-0.25
536.2,-0.4
536.4,-0.35
536.6,-0.3
536.8,-0.25
537,-0.2
537.2,-0.05
537.4,-0.25
537.6,-0.25
537.8,-0.05
538,-0.1
538.2,-0.35
538.4,-0.25
538.6,-0.25
538.8,-0.25
539,-0.1
539.2,-0.45
539.4,-0.35
539.6,-0.2
539.8,-0.45
540,-0.15
540.2,-0.3
540.4,0.05
540.6,-0.2
540.8,-0.3
541,-0.3
541.2,-0.25
541.4,-0.25
541.6,-0.35
541.8,-0.15
542,-0.2
542.2,-0.35
542.4,-0.5
542.6,-0.3
542.8,-0.05
543,-0.25
543.2,-0.35
543.4,-0.45
543.6,-0.3
543.8,-0.3
544,-0.3
544.2,-0.25
544.4,-0.3
544.6,-0.4
544.8,-0.35
545,-0.3
545.2,-0.25
545.4,-0.3
545.6,-0.15
545.8,-0.05
546,-0.1
546.2,-0.2
546.4,-0.45
546.6,-0.05
546.8,-0.4
547,-0.15
547.2,-0.25
547.4,0
547.6,-0.6
547.8,-0.15
548,-0.35
548.2,-0.35
548.4,-0.15
548.6,-0.4
548.8,-0.1
549,-0.25
549.2,-0.4
549.4,-0.25
549.6,-0.25
549.8,-0.3
550,-0.2
550.2,-0.35
550.4,-0.4
550.6,-0.3
550.8,-0.3
551,-0.45
551.2,-0.25
551.4,-0.4
551.6,-0.15
551.8,-0.3
552,-0.15
552.2,-0.4
552.4,-0.3
552.6,-0.2
552.8,-0.25
553,-0.1
553.2,-0.35
553.4,-0.25
553.6,-0.15
553.8,-0.25
554,-0.3
554.2,-0.35
554.4,-0.1
554.6,-0.2
554.8,-0.45
555,-0.2
555.2,-0.4
555.4,-0.3
555.6,-0.1
555.8,-0.35
556,-0.2
556.2,-0.25
556.4,0
556.6,-0.2
556.8,-0.4
557,-0.3
557.2,-0.2
557.4,-0.35
557.6,-0.2
557.8,-0.2
558,-0.4
558.2,-0.3
558.4,-0.35
558.6,-0.3
558.8,-0.2
559,-0.25
559.2,-0.4
559.4,-0.2
559.6,-0.35
559.8,-0.05
560,-0.1
560.2,-0.5
560.4,-0.2
560.6,-0.15
560.8,-0.1
561,-0.3
561.2,-0.15
561.4,-0.25
561.6,-0.3
561.8,-0.25
562,-0.45
562.2,-0.3
562.4,-0.45
562.6,-0.25
562.8,-0.25
563,-0.05
563.2,-0.35
563.4,-0.2
563.6,-0.4
563.8,-0.25
564,-0.25
564.2,-0.5
564.4,-0.15
564.6,-0.15
564.8,-0.6
565,-0.4
565.2,-0.35
565.4,-0.35
565.6,-0.25
565.8,-0.2
566,-0.2
566.2,-0.1
566.4,-0.25
566.6,-0.45
566.8,-0.25
567,-0.25
567.2,-0.5
567.4,-0.15
567.6,-0.35
567.8,-0.25
568,-0.35
568.2,-0.25
568.4,-0.15
568.6,-0.25
568.8,-0.25
569,-0.4
569.2,-0.2
569.4,0.1
569.6,-0.2
569.8,-0.3
570,-0.35
570.2,-0.15
570.4,-0.35
570.6,-0.35
570.8,-0.5
571,-0.15
571.2,-0.15
571.4,-0.35
571.6,-0.25
571.8,-0.3
572,-0.25
572.2,-0.2
572.4,-0.25
572.6,-0.2
572.8,-0.3
573,-0.45
573.2,-0.35
573.4,-0.2
573.6,-0.4
573.8,-0.2
574,-0.2
574.2,-0.15
574.4,-0.2
574.6,-0.2
574.8,-0.25
575,-0.1
575.2,-0.1
575.4,-0.25
575.6,-0.2
575.8,-0.4
576,0
576.2,-0.25
576.4,-0.15
576.6,-0.25
576.8,-0.25
577,-0.15
577.2,-0.35
577.4,-0.4
577.6,-0.45
577.8,-0.3
578,-0.15
578.2,-0.25
578.4,-0.25
578.6,-0.3
578.8,-0.25
579,-0.3
579.2,-0.35
579.4,-0.3
579.6,-0.35
579.8,-0.15
580,-0.45
580.2,-0.2
580.4,-0.35
580.6,-0.05
580.8,-0.35
581,-0.05
581.2,-0.4
581.4,-0.45
581.6,-0.25
581.8,-0.4
582,-0.15
582.2,-0.15
582.4,-0.2
582.6,-0.2
582.8,-0.15
583,-0.2
583.2,-0.35
583.4,-0.35
583.6,-0.25
583.8,-0.15
584,-0.25
584.2,-0.3
584.4,-0.3
584.6,-0.4
584.8,-0.4
585,-0.5
585.2,-0.25
585.4,-0.3
585.6,-0.3
585.8,-0.15
586,-0.25
586.2,-0.3
586.4,-0.4
586.6,-0.35
586.8,-0.3
587,-0.45
587.2,-0.1
587.4,-0.4
587.6,-0.5
587.8,-0.35
588,-0.3
588.2,-0.35
588.4,-0.35
588.6,-0.25
588.8,-0.5
589,-0.1
589.2,-0.2
589.4,-0.3
589.6,-0.2
589.8,-0.3
590,0.05
590.2,-0.25
590.4,-0.2
590.6,-0.35
590.8,-0.15
591,-0.2
591.2,-0.5
591.4,-0.2
591.6,-0.35
591.8,-0.4
592,-0.3
592.2,-0.15
592.4,-0.5
592.6,-0.2
592.8,-0.2
593,-0.2
593.2,-0.15
593.4,0.1
593.6,-0.25
593.8,-0.35
594,-0.25
594.2,-0.25
594.4,-0.1
594.6,-0.3
594.8,-0.2
595,-0.1
595.2,-0.2
595.4,-0.4
595.6,-0.35
595.8,-0.45
596,-0.45
596.2,-0.25
596.4,-0.1
596.6,-0.05
596.8,-0.4
597,-0.4
597.2,-0.15
597.4,-0.25
597.6,-0.15
597.8,-0.1
598,-0.15
598.2,-0.3
598.4,-0.3
598.6,-0.2
598.8,-0.3
599,-0.2
599.2,-0.3
599.4,-0.15
599.6,-0.15
599.8,-0.05
600,-0.05
600.2,-0.25
600.4,-0.3
600.6,-0.35
600.8,-0.35
601,-0.3
601.2,-0.15
601.4,-0.45
601.6,-0.05
601.8,-0.15
602,-0.4
602.2,-0.5
602.4,-0.3
602.6,-0.3
602.8,-0.4
603,-0.3
603.2,-0.45
603.4,-0.2
603.6,-0.45
603.8,-0.2
604,-0.35
604.2,-0.3
604.4,-0.45
604.6,-0.1
604.8,0
605,-0.25
605.2,-0.3
605.4,-0.4
605.6,-0.45
605.8,-0.3
606,-0.15
606.2,-0.3
606.4,0.1
606.6,-0.45
606.8,-0.4
607,-0.2
607.2,-0.45
607.4,-0.35
607.6,-0.2
607.8,-0.25
608,-0.3
608.2,-0.25
608.4,-0.3
608.6,-0.25
608.8,-0.2
609,-0.35
609.2,-0.35
609.4,-0.4
609.6,-0.4
609.8,-0.05
610,-0.15
610.2,-0.1
610.4,-0.2
610.6,-0.3
610.8,-0.2
611,-0.4
611.2,-0.55
611.4,-0.35
611.6,-0.45
611.8,-0.4
612,-0.3
612.2,-0.25
612.4,-0.15
612.6,-0.1
612.8,-0.05
613,-0.2
613.2,-0.2
613.4,-0.45
613.6,-0.35
613.8,-0.35
614,-0.4
614.2,-0.2
614.4,-0.25
614.6,-0.3
614.8,-0.25
615,-0.1
615.2,-0.35
615.4,-0.15
615.6,-0.4
615.8,-0.3
616,-0.4
616.2,-0.3
616.4,-0.4
616.6,-0.25
616.8,-0.2
617,-0.3
617.2,-0.3
617.4,-0.2
617.6,-0.35
617.8,-0.2
618,-0.15
618.2,-0.5
618.4,-0.35
618.6,-0.25
618.8,-0.35
619,-0.15
619.2,-0.3
619.4,-0.4
619.6,-0.4
619.8,-0.2
620,-0.45
620.2,-0.4
620.4,-0.3
620.6,-0.45
620.8,-0.35
621,-0.4
621.2,-0.25
621.4,-0.25
621.6,-0.2
621.8,-0.1
622,-0.5
622.2,-0.3
622.4,-0.1
622.6,-0.1
622.8,-0.3
623,-0.15
623.2,-0.1
623.4,-0.25
623.6,-0.05
623.8,-0.2
624,-0.15
624.2,-0.45
624.4,-0.2
624.6,-0.35
624.8,-0.3
625,-0.5
625.2,-0.35
625.4,-0.25
625.6,-0.35
625.8,-0.4
626,-0.55
626.2,-0.35
626.4,-0.05
626.6,-0.3
626.8,-0.2
627,-0.4
627.2,-0.25
627.4,-0.5
627.6,-0.05
627.8,-0.3
628,-0.35
628.2,-0.4
628.4,-0.25
628.6,-0.25
628.8,-0.2
629,-0.2
629.2,-0.15
629.4,-0.3
629.6,-0.3
629.8,-0.3
630,-0.35
630.2,-0.4
630.4,-0.35
630.6,-0.2
630.8,-0.3
631,-0.35
631.2,-0.35
631.4,-0.45
631.6,-0.2
631.8,-0.3
632,-0.3
632.2,-0.25
632.4,-0.25
632.6,-0.25
632.8,-0.2
633,-0.35
633.2,-0.4
633.4,-0.4
633.6,-0.15
633.8,-0.4
634,-0.25
634.2,-0.2
634.4,-0.1
634.6,-0.3
634.8,-0.3
635,-0.15
635.2,-0.1
635.4,-0.4
635.6,-0.4
635.8,-0.2
636,-0.35
636.2,-0.2
636.4,-0.15
636.6,-0.15
636.8,-0.4
637,0
637.2,-0.2
637.4,-0.05
637.6,-0.15
637.8,-0.2
638,-0.35
638.2,-0.3
638.4,-0.2
638.6,-0.35
638.8,-0.1
639,-0.25
639.2,-0.2
639.4,-0.3
639.6,-0.25
639.8,-0.25
640,-0.2
640.2,-0.35
640.4,-0.35
640.6,-0.25
640.8,-0.3
641,-0.45
641.2,-0.35
641.4,-0.25
641.6,-0.35
641.8,0
642,-0.25
642.2,-0.35
642.4,-0.25
642.6,-0.35
642.8,-0.25
643,-0.2
643.2,-0.05
643.4,-0.3
643.6,-0.35
643.8,-0.45
644,-0.35
644.2,-0.4
644.4,-0.2
644.6,-0.35
644.8,0.05
645,-0.3
645.2,-0.25
645.4,-0.4
645.6,-0.1
645.8,-0.3
646,-0.4
646.2,-0.3
646.4,-0.25
646.6,-0.2
646.8,-0.4
647,-0.4
647.2,-0.3
647.4,-0.4
647.6,-0.25
647.8,-0.25
648,-0.4
648.2,-0.35
648.4,-0.35
648.6,-0.2
648.8,-0.25
649,-0.4
649.2,0
649.4,-0.15
649.6,-0.2
649.8,-0.1
650,-0.45
650.2,-0.25
650.4,-0.4
650.6,-0.2
650.8,-0.25
651,-0.5
651.2,-0.25
651.4,-0.25
651.6,-0.3
651.8,-0.1
652,-0.25
652.2,-0.35
652.4,-0.3
652.6,-0.4
652.8,-0.35
653,-0.3
653.2,-0.4
653.4,-0.35
653.6,-0.3
653.8,-0.4
654,-0.4
654.2,-0.25
654.4,0.1
654.6,-0.2
654.8,-0.35
655,-0.45
655.2,-0.3
655.4,-0.55
655.6,-0.3
655.8,-0.4
656,-0.25
656.2,-0.3
656.4,-0.25
656.6,-0.25
656.8,-0.45
657,-0.4
657.2,-0.35
657.4,-0.3
657.6,-0.55
657.8,-0.1
658,-0.25
658.2,-0.3
658.4,-0.3
658.6,-0.35
658.8,-0.05
659,0.05
659.2,-0.25
659.4,-0.4
659.6,-0.3
659.8,-0.35
660,-0.15
660.2,-0.25
660.4,-0.25
660.6,-0.6
660.8,-0.35
661,-0.35
661.2,-0.25
661.4,-0.35
661.6,-37.6
661.8,-23.5
662,-1.9
662.2,1.95
662.4,2.9
662.6,5.55
662.8,11.2
663,24.4
663.2,28.6
663.4,40
663.6,43.2
663.8,41.15
664,49.05
664.2,43.75
664.4,54.8
664.6,48.25
664.8,60.101
665,55.45
665.2,48.95
665.4,41.25
665.6,58.101
665.8,45.15
666,58.65
666.2,41.7
666.4,37
666.6,37.8
666.8,26.4
667,27.1
667.2,29.5
667.4,13.55
667.6,13.55
667.8,12.6
668,8.75
668.2,7.15
668.4,6.1
668.6,6.8
668.8,5.1
669,4.45
669.2,3.9
669.4,3.2
669.6,2.9
669.8,2.9
670,5.05
670.2,1.4
670.4,0.85
670.6,0.65
670.8,0.6
671,0.45
671.2,0.2
671.4,-0.05
671.6,-0.05
671.8,0.3
672,-0.2
672.2,0
672.4,-0.35
672.6,-0.05
672.8,0.35
673,0
673.2,0.2
673.4,-0.25
673.6,0.1
673.8,-0.2
674,-0.25
674.2,0
674.4,-0.05
674.6,0
674.8,-0.15
675,-0.35
675.2,-0.25
675.4,-0.25
675.6,-0.25
675.8,-0.05
676,-0.2
676.2,0
676.4,-0.1
676.6,-0.2
676.8,0
677,-0.3
677.2,-0.25
677.4,-0.05
677.6,0.05
677.8,-0.15
678,-0.35
678.2,-0.05
678.4,-0.2
678.6,-0.15
678.8,-0.3
679,-0.45
679.2,-0.2
679.4,-0.25
679.6,-0.1
679.8,-0.2
680,-0.15
680.2,-0.25
680.4,-0.3
680.6,-0.1
680.8,0.2
681,0.6
681.2,0.2
681.4,0.1
681.6,0.15
681.8,-0.2
682,0.25
682.2,-0.15
682.4,-0.15
682.6,-0.2
682.8,-0.05
683,-0.2
683.2,-0.4
683.4,-0.2
683.6,-0.25
683.8,0
684,-0.1
684.2,0.05
684.4,-0.05
684.6,-0.2
684.8,-0.05
685,-0.25
685.2,-0.25
685.4,-0.25
685.6,-0.1
685.8,-0.3
686,-0.25
686.2,-0.4
686.4,-0.4
686.6,-0.3
686.8,-0.2
687,-0.35
687.2,-0.3
687.4,-0.15
687.6,-0.25
687.8,-0.3
688,-0.3
688.2,-0.25
688.4,-0.4
688.6,-0.45
688.8,-0.3
689,-0.2
689.2,-0.5
689.4,-0.3
689.6,-0.45
689.8,-0.5
690,-0.45
690.2,-0.2
690.4,-0.35
690.6,-0.3
690.8,-0.15
691,-0.35
691.2,-0.3
691.4,-0.4
691.6,-0.25
691.8,-0.25
692,-0.05
692.2,-0.1
692.4,2
692.6,2.7
692.8,1.25
693,0.75
693.2,0.35
693.4,0.2
693.6,0.1
693.8,5.7
694,73
694.2,119.45
694.4,130.5
694.6,133.7
694.8,132.748
695,136.748
695.2,132.952
695.4,134
695.6,131.848
695.8,135.548
696,132.1
696.2,133.5
696.4,137.352
696.6,135.848
696.8,136.152
697,139.652
697.2,138.4
697.4,143.4
697.6,136.1
697.8,81.25
698,37.4
698.2,17.95
698.4,10.2
698.6,5.7
698.8,3.55
699,2.3
699.2,1.45
699.4,1.15
699.6,0.8
699.8,0.5
700,0.35
700.2,0.25
700.4,0.1
700.6,-0.1
700.8,-1.75
701,-0.4
701.2,-0.65
701.4,-0.7
701.6,406.352
701.8,427.096
702,465.704
702.2,451.456
702.4,440.896
702.6,450.152
702.8,465.856
703,475.6
703.2,475.904
703.4,489.704
703.6,489.704
703.8,485.248
704,492.4
704.2,490.496
704.4,489.256
704.6,131.352
704.8,56.85
705,30.45
705.2,17.4
705.4,9.8
705.6,7.35
705.8,4.65
706,2.9
706.2,5.2
706.4,546.256
706.6,488.704
706.8,504.104
707,515.696
707.2,517.648
707.4,538.992
707.6,529.2
707.8,516.352
708,531.248
708.2,545.344
708.4,520.104
708.6,536
708.8,546.208
709,547.104
709.2,432.208
709.4,102.3
709.6,47.65
709.8,25.65
710,14.6
710.2,9
710.4,5.55
710.6,3.8
710.8,2.95
711,415.6
711.2,544.848
711.4,532.848
711.6,540.592
711.8,548
712,551.248
712.2,584.944
712.4,578.944
712.6,573.504
712.8,578.352
713,571.696
713.2,574.24
713.4,559.344
713.6,552.208
713.8,556.848
714,87.3
714.2,2.95
714.4,0.55
714.6,0.1
714.8,0
715,-0.2
715.2,-0.15
715.4,-0.15
715.6,-0.35
715.8,-0.3
716,-0.35
716.2,-0.45
716.4,-0.45
716.6,-0.4
716.8,-0.65
717,-0.4
717.2,-0.25
717.4,-0.45
717.6,-0.65
717.8,-0.2
718,-0.1
718.2,-0.45
718.4,-0.25
718.6,-0.2
718.8,-0.4
719,-0.55
719.2,-0.45
719.4,-0.3
719.6,-0.45
719.8,-0.4
720,-0.15
720.2,-0.3
720.4,-0.45
720.6,-0.5
720.8,-0.45
721,-0.35
721.2,-0.3
721.4,-0.4
721.6,-0.3
721.8,-0.3
722,-0.55
722.2,-0.2
722.4,-0.25
722.6,-0.35
722.8,-0.45
723,-0.5
723.2,-0.45
723.4,-0.35
723.6,-0.2
723.8,-0.2
724,-0.25
724.2,-0.2
724.4,-0.3
724.6,-0.15
724.8,-0.4
725,-0.3
725.2,-0.55
725.4,-0.15
725.6,-0.35
725.8,-0.45
726,-0.25
726.2,-0.25
726.4,-0.2
726.6,-0.35
726.8,-0.3
727,-0.4
727.2,-0.5
727.4,-0.25
727.6,-0.35
727.8,-0.3
728,-0.2
728.2,-0.35
728.4,-0.2
728.6,-0.25
728.8,-0.4
729,-0.15
729.2,-0.25
729.4,-0.25
729.6,-0.6
729.8,-0.3
730,-0.45
730.2,-0.35
730.4,-0.35
730.6,-0.3
730.8,-0.4
731,-0.15
731.2,-0.4
731.4,-0.35
731.6,-0.2
731.8,-0.25
732,-0.4
732.2,-0.15
732.4,-0.35
732.6,-0.1
732.8,-0.3
733,-0.2
733.2,-0.25
733.4,-0.25
733.6,-0.4
733.8,-0.35
734,-0.35
734.2,-0.5
734.4,-0.25
734.6,-0.25
734.8,-0.4
735,-0.65
735.2,-0.3
735.4,-0.25
735.6,-0.35
735.8,-0.25
736,-0.3
736.2,-0.25
736.4,-0.15
736.6,-0.15
736.8,-0.45
737,-0.4
737.2,-0.15
737.4,-0.45
737.6,-0.25
737.8,0
738,-0.35
738.2,-0.4
738.4,-0.4
738.6,-0.45
738.8,-0.4
739,-0.3
739.2,-0.4
739.4,-0.2
739.6,0.05
739.8,-0.25
740,-0.25
740.2,-0.35
740.4,-0.2
740.6,-0.25
740.8,-0.45
741,-0.35
741.2,-0.25
741.4,-0.3
741.6,-0.4
741.8,-0.15
742,-0.25
742.2,-0.25
742.4,-0.3
742.6,-0.35
742.8,-0.35
743,-0.15
743.2,-0.1
743.4,-0.2
743.6,-0.25
743.8,-0.4
744,-0.35
744.2,-0.25
744.4,-0.25
744.6,-0.3
744.8,-0.1
745,-0.3
745.2,-0.4
745.4,-0.1
745.6,-0.5
745.8,-0.3
746,-0.3
746.2,-0.2
746.4,-0.35
746.6,-0.25
746.8,-0.2
747,-0.1
747.2,-0.1
747.4,-0.4
747.6,-0.45
747.8,-0.2
748,-0.45
748.2,-0.4
748.4,-0.25
748.6,-0.25
748.8,-0.3
749,-0.05
749.2,-0.25
749.4,-0.1
749.6,-0.35
749.8,-0.3
750,-0.15
750.2,-0.25
750.4,-0.1
750.6,-0.3
750.8,-0.3
751,-0.2
751.2,-0.55
751.4,-0.25
751.6,-0.15
751.8,-0.2
752,-0.2
752.2,-0.5
752.4,-0.15
752.6,-0.45
752.8,-0.15
753,-0.2
753.2,-0.25
753.4,-0.35
753.6,-0.2
753.8,-0.35
754,-0.25
754.2,-0.25
754.4,-0.45
754.6,-0.35
754.8,-0.1
755,-0.15
755.2,-0.3
755.4,-0.3
755.6,-0.25
755.8,-0.3
756,-0.2
756.2,-0.4
756.4,-0.15
756.6,-0.15
756.8,-0.4
757,-0.2
757.2,-0.2
757.4,-0.25
757.6,-0.35
757.8,-0.35
758,-0.05
758.2,-0.4
758.4,-0.45
758.6,-0.45
758.8,-0.35
759,-0.05
759.2,-0.25
759.4,-0.2
759.6,-0.25
759.8,-0.1
760,-0.35
760.2,-0.15
760.4,0.1
760.6,-0.25
760.8,-0.45
761,-0.25
761.2,-0.1
761.4,-0.1
761.6,-0.3
761.8,-0.3
762,-0.4
762.2,-0.35
762.4,-0.25
762.6,-0.1
762.8,-0.5
763,-0.3
763.2,-0.3
763.4,-0.2
763.6,-0.55
763.8,-0.3
764,-0.2
764.2,-0.3
764.4,-0.15
764.6,-0.4
764.8,-0.45
765,-0.25
765.2,-0.15
765.4,-0.2
765.6,-0.4
765.8,-0.35
766,-0.3
766.2,-0.25
766.4,-0.25
766.6,-0.25
766.8,-0.2
767,-0.4
767.2,-0.35
767.4,-0.3
767.6,-0.35
767.8,-0.4
768,-0.3
768.2,-0.35
768.4,-0.3
768.6,-0.2
768.8,-0.1
769,-0.4
769.2,-0.3
769.4,-0.2
769.6,-0.2
769.8,-0.15
770,-0.25
770.2,-0.3
770.4,0
770.6,-0.25
770.8,-0.1
771,-0.2
771.2,-0.25
771.4,-0.35
771.6,-0.15
771.8,-0.15
772,-0.2
772.2,-0.2
772.4,-0.35
772.6,-0.25
772.8,-0.3
773,-0.3
773.2,-0.55
773.4,-0.5
773.6,-0.3
773.8,-0.2
774,-0.25
774.2,-0.3
